X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-48.576953,-27.604971,0,0,170,14.156328,2018/10/05 09:54:17+00,,,,,,,,,,,,,,,,,,,,,
-48.576943,-27.604953,0,0,171,14.242354,2018/10/05 09:54:18+00,,,,,,,,,,,,,,,,,,,,,
-48.576564,-27.604245,0,0,172,14.242354,2018/10/05 09:54:45+00,,,,,,,,,,,,,,,,,,,,,
-48.576504,-27.604133,0,0,173,14.242354,2018/10/05 09:54:51+00,,,,,,,,,,,,,,,,,,,,,
-48.576091,-27.603363,0,0,174,14.242354,2018/10/05 09:55:56+00,,,,,,,,,,,,,,,,,,,,,
-48.575868,-27.602946,0,0,175,14.242354,2018/10/05 09:59:04+00,,,,,,,,,,,,,,,,,,,,,
-48.575859,-27.602929,0,0,176,14.242354,2018/10/05 10:00:22+00,,,,,,,,,,,,,,,,,,,,,
-48.553708,-27.59763,0,0,177,14.260201,2018/10/05 10:01:37+00,,,,,,,,,,,,,,,,,,,,,
-48.553793,-27.59764,0,0,178,4.143819,2018/10/05 10:01:42+00,,,,,,,,,,,,,,,,,,,,,
-48.553824,-27.597634,0,0,179,4.07975,2018/10/05 10:01:44+00,,,,,,,,,,,,,,,,,,,,,
-48.553746,-27.597647,0,0,180,4.025665,2018/10/05 10:01:48+00,,,,,,,,,,,,,,,,,,,,,
-48.553705,-27.597655,0,0,181,4.012488,2018/10/05 10:01:50+00,,,,,,,,,,,,,,,,,,,,,
-48.553684,-27.597659,0,0,182,4.006701,2018/10/05 10:01:52+00,,,,,,,,,,,,,,,,,,,,,
-48.55366,-27.597663,0,0,183,4.000786,2018/10/05 10:01:57+00,,,,,,,,,,,,,,,,,,,,,
-48.55378,-27.597645,0,0,184,4,2018/10/05 10:02:30+00,,,,,,,,,,,,,,,,,,,,,
-48.553717,-27.597654,0,0,185,4,2018/10/05 10:02:45+00,,,,,,,,,,,,,,,,,,,,,
-48.553805,-27.597641,0,0,186,4,2018/10/05 10:02:53+00,,,,,,,,,,,,,,,,,,,,,
-48.55379,-27.597643,0,0,187,4,2018/10/05 10:03:00+00,,,,,,,,,,,,,,,,,,,,,
-48.553835,-27.597636,0,0,188,4,2018/10/05 10:03:26+00,,,,,,,,,,,,,,,,,,,,,
-48.553855,-27.597633,0,0,189,4,2018/10/05 10:03:34+00,,,,,,,,,,,,,,,,,,,,,
-48.553876,-27.59763,0,0,190,4,2018/10/05 10:03:42+00,,,,,,,,,,,,,,,,,,,,,
-48.5543,-27.597964,0,0,191,4.116423,2018/10/05 10:04:57+00,,,,,,,,,,,,,,,,,,,,,
-48.554322,-27.597987,0,0,192,4.23191,2018/10/05 10:04:58+00,,,,,,,,,,,,,,,,,,,,,
-48.554344,-27.598008,0,0,193,4.353236,2018/10/05 10:05:04+00,,,,,,,,,,,,,,,,,,,,,
-48.554418,-27.598075,0,0,194,4.706341,2018/10/05 10:05:30+00,,,,,,,,,,,,,,,,,,,,,
-48.554493,-27.598142,0,0,195,4.706341,2018/10/05 10:06:07+00,,,,,,,,,,,,,,,,,,,,,
-48.553852,-27.598866,0,0,196,3.311842,2018/10/05 10:06:36+00,,,,,,,,,,,,,,,,,,,,,
-48.553832,-27.598872,0,0,197,3.167117,2018/10/05 10:06:37+00,,,,,,,,,,,,,,,,,,,,,
-48.553759,-27.598943,0,0,198,3.065997,2018/10/05 10:06:45+00,,,,,,,,,,,,,,,,,,,,,
-48.553743,-27.598957,0,0,199,3.030864,2018/10/05 10:06:45+00,,,,,,,,,,,,,,,,,,,,,
-48.553921,-27.598983,0,0,200,3.63212,2018/10/05 10:06:49+00,,,,,,,,,,,,,,,,,,,,,
-48.554036,-27.598975,0,0,201,3.803142,2018/10/05 10:06:57+00,,,,,,,,,,,,,,,,,,,,,
-48.554093,-27.598982,0,0,202,3.909852,2018/10/05 10:06:57+00,,,,,,,,,,,,,,,,,,,,,
-48.554113,-27.59898,0,0,203,3.952961,2018/10/05 10:06:58+00,,,,,,,,,,,,,,,,,,,,,
-48.554158,-27.598975,0,0,204,3.990184,2018/10/05 10:07:06+00,,,,,,,,,,,,,,,,,,,,,
-48.553871,-27.598782,0,0,205,3.111324,2018/10/05 10:07:39+00,,,,,,,,,,,,,,,,,,,,,
-48.553847,-27.598769,0,0,206,3.058974,2018/10/05 10:08:05+00,,,,,,,,,,,,,,,,,,,,,
-48.553833,-27.598761,0,0,207,3.009434,2018/10/05 10:09:44+00,,,,,,,,,,,,,,,,,,,,,
-48.55392,-27.598817,0,0,208,3.415637,2018/10/05 10:10:33+00,,,,,,,,,,,,,,,,,,,,,
-48.553892,-27.598799,0,0,209,3.144447,2018/10/05 10:10:42+00,,,,,,,,,,,,,,,,,,,,,
-48.553858,-27.598777,0,0,210,3.073714,2018/10/05 10:10:43+00,,,,,,,,,,,,,,,,,,,,,
-48.55382,-27.598753,0,0,211,3.020095,2018/10/05 10:10:52+00,,,,,,,,,,,,,,,,,,,,,
-48.553803,-27.598604,0,0,212,3.220994,2018/10/05 10:10:53+00,,,,,,,,,,,,,,,,,,,,,
-48.553919,-27.598813,0,0,213,3.416017,2018/10/05 10:11:04+00,,,,,,,,,,,,,,,,,,,,,
-48.597092,-27.605192,1,0,0,5,2018/10/05 09:34:00+00,,,,,,,,,,,,,,,,,,,,,
-48.597553,-27.604261,1,0,1,5,2018/10/05 09:34:01+00,,,,,,,,,,,,,,,,,,,,,
-48.598329,-27.602689,1,0,2,5,2018/10/05 09:34:18+00,,,,,,,,,,,,,,,,,,,,,
-48.598456,-27.602432,1,0,3,5,2018/10/05 09:34:24+00,,,,,,,,,,,,,,,,,,,,,
-48.597077,-27.604052,1,0,4,5,2018/10/05 09:34:36+00,,,,,,,,,,,,,,,,,,,,,
-48.595911,-27.605574,1,0,5,5,2018/10/05 09:34:36+00,,,,,,,,,,,,,,,,,,,,,
-48.595077,-27.606664,1,0,6,5,2018/10/05 09:34:36+00,,,,,,,,,,,,,,,,,,,,,
-48.595307,-27.604783,1,0,7,5,2018/10/05 09:34:41+00,,,,,,,,,,,,,,,,,,,,,
-48.595443,-27.603522,1,0,8,5,2018/10/05 09:34:41+00,,,,,,,,,,,,,,,,,,,,,
-48.59554,-27.602625,1,0,9,5,2018/10/05 09:34:41+00,,,,,,,,,,,,,,,,,,,,,
-48.595612,-27.601975,1,0,10,5,2018/10/05 09:34:41+00,,,,,,,,,,,,,,,,,,,,,
-48.59568,-27.601457,1,0,11,5,2018/10/05 09:34:45+00,,,,,,,,,,,,,,,,,,,,,
-48.595708,-27.601152,1,0,12,5,2018/10/05 09:34:45+00,,,,,,,,,,,,,,,,,,,,,
-48.595853,-27.606158,1,0,13,5.918333,2018/10/05 09:34:48+00,,,,,,,,,,,,,,,,,,,,,
-48.595924,-27.605976,1,0,14,5.918333,2018/10/05 09:34:58+00,,,,,,,,,,,,,,,,,,,,,
-48.596,-27.605783,1,0,15,5.918333,2018/10/05 09:35:11+00,,,,,,,,,,,,,,,,,,,,,
