X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-48.648598,-27.603679,0,0,108,4.225813,2018/10/08 09:24:44+00,,,,,,,,,,,,,,,,,,,,,
-48.648519,-27.603691,0,0,109,3.724653,2018/10/08 09:24:45+00,,,,,,,,,,,,,,,,,,,,,
-48.648439,-27.603703,0,0,110,3.990645,2018/10/08 09:24:46+00,,,,,,,,,,,,,,,,,,,,,
-48.64837,-27.603713,0,0,111,4.053663,2018/10/08 09:24:47+00,,,,,,,,,,,,,,,,,,,,,
-48.648273,-27.603728,0,0,112,4.40782,2018/10/08 09:24:48+00,,,,,,,,,,,,,,,,,,,,,
-48.648183,-27.603742,0,0,113,4.474623,2018/10/08 09:24:49+00,,,,,,,,,,,,,,,,,,,,,
-48.648085,-27.603757,0,0,114,4.457564,2018/10/08 09:24:50+00,,,,,,,,,,,,,,,,,,,,,
-48.647987,-27.603772,0,0,115,4.56999,2018/10/08 09:24:51+00,,,,,,,,,,,,,,,,,,,,,
-48.647889,-27.603786,0,0,116,4.520125,2018/10/08 09:24:52+00,,,,,,,,,,,,,,,,,,,,,
-48.647786,-27.603801,0,0,117,4.54167,2018/10/08 09:24:53+00,,,,,,,,,,,,,,,,,,,,,
-48.647668,-27.603818,0,0,118,4.05229,2018/10/08 09:24:54+00,,,,,,,,,,,,,,,,,,,,,
-48.647558,-27.603835,0,0,119,4.098891,2018/10/08 09:24:55+00,,,,,,,,,,,,,,,,,,,,,
-48.647447,-27.603851,0,0,120,4.086378,2018/10/08 09:24:56+00,,,,,,,,,,,,,,,,,,,,,
-48.647335,-27.603867,0,0,121,3.728255,2018/10/08 09:24:57+00,,,,,,,,,,,,,,,,,,,,,
-48.647241,-27.603881,0,0,122,3.684736,2018/10/08 09:24:58+00,,,,,,,,,,,,,,,,,,,,,
-48.647142,-27.603896,0,0,123,3.781935,2018/10/08 09:24:59+00,,,,,,,,,,,,,,,,,,,,,
-48.647075,-27.603906,0,0,124,3.658522,2018/10/08 09:25:00+00,,,,,,,,,,,,,,,,,,,,,
-48.646993,-27.603918,0,0,125,4.23802,2018/10/08 09:25:01+00,,,,,,,,,,,,,,,,,,,,,
-48.646942,-27.603925,0,0,126,4.799727,2018/10/08 09:25:02+00,,,,,,,,,,,,,,,,,,,,,
-48.646908,-27.60393,0,0,127,5.303084,2018/10/08 09:25:03+00,,,,,,,,,,,,,,,,,,,,,
-48.646862,-27.603937,0,0,128,5.745955,2018/10/08 09:25:04+00,,,,,,,,,,,,,,,,,,,,,
-48.646816,-27.603944,0,0,129,6.102583,2018/10/08 09:25:05+00,,,,,,,,,,,,,,,,,,,,,
-48.646763,-27.603952,0,0,130,6.663161,2018/10/08 09:25:06+00,,,,,,,,,,,,,,,,,,,,,
-48.646662,-27.603967,0,0,131,6.484663,2018/10/08 09:25:08+00,,,,,,,,,,,,,,,,,,,,,
-48.646622,-27.603973,0,0,132,6.30702,2018/10/08 09:25:09+00,,,,,,,,,,,,,,,,,,,,,
-48.646598,-27.603977,0,0,133,6.262984,2018/10/08 09:25:10+00,,,,,,,,,,,,,,,,,,,,,
-48.646574,-27.603981,0,0,134,6.020277,2018/10/08 09:25:15+00,,,,,,,,,,,,,,,,,,,,,
-48.646542,-27.603986,0,0,135,7.783705,2018/10/08 09:25:27+00,,,,,,,,,,,,,,,,,,,,,
-48.646512,-27.60399,0,0,136,6.901137,2018/10/08 09:25:28+00,,,,,,,,,,,,,,,,,,,,,
-48.646482,-27.603995,0,0,137,6.919295,2018/10/08 09:25:29+00,,,,,,,,,,,,,,,,,,,,,
-48.646443,-27.604001,0,0,138,6.399397,2018/10/08 09:25:30+00,,,,,,,,,,,,,,,,,,,,,
-48.646377,-27.604011,0,0,139,6.539381,2018/10/08 09:25:31+00,,,,,,,,,,,,,,,,,,,,,
-48.646318,-27.60402,0,0,140,6.309004,2018/10/08 09:25:32+00,,,,,,,,,,,,,,,,,,,,,
-48.646263,-27.604028,0,0,141,6.571669,2018/10/08 09:25:33+00,,,,,,,,,,,,,,,,,,,,,
-48.646208,-27.604036,0,0,142,6.653731,2018/10/08 09:25:34+00,,,,,,,,,,,,,,,,,,,,,
-48.646147,-27.604046,0,0,143,5.919569,2018/10/08 09:25:35+00,,,,,,,,,,,,,,,,,,,,,
-48.64608,-27.604056,0,0,144,5.97325,2018/10/08 09:25:36+00,,,,,,,,,,,,,,,,,,,,,
-48.645987,-27.60407,0,0,145,6.318495,2018/10/08 09:25:37+00,,,,,,,,,,,,,,,,,,,,,
-48.645915,-27.604081,0,0,146,6.333967,2018/10/08 09:25:38+00,,,,,,,,,,,,,,,,,,,,,
-48.645838,-27.604093,0,0,147,6.901778,2018/10/08 09:25:39+00,,,,,,,,,,,,,,,,,,,,,
-48.645743,-27.604107,0,0,148,7.408491,2018/10/08 09:25:40+00,,,,,,,,,,,,,,,,,,,,,
-48.645643,-27.604123,0,0,149,7.435194,2018/10/08 09:25:41+00,,,,,,,,,,,,,,,,,,,,,
-48.645535,-27.604139,0,0,150,6.499647,2018/10/08 09:25:42+00,,,,,,,,,,,,,,,,,,,,,
-48.645447,-27.604153,0,0,151,6.321913,2018/10/08 09:25:43+00,,,,,,,,,,,,,,,,,,,,,
-48.645351,-27.604167,0,0,152,6.515639,2018/10/08 09:25:44+00,,,,,,,,,,,,,,,,,,,,,
-48.645259,-27.604181,0,0,153,6.614058,2018/10/08 09:25:45+00,,,,,,,,,,,,,,,,,,,,,
-48.645178,-27.604194,0,0,154,6.498579,2018/10/08 09:25:46+00,,,,,,,,,,,,,,,,,,,,,
-48.645106,-27.604204,0,0,155,6.179884,2018/10/08 09:25:47+00,,,,,,,,,,,,,,,,,,,,,
-48.645043,-27.604213,0,0,156,6.336958,2018/10/08 09:25:48+00,,,,,,,,,,,,,,,,,,,,,
-48.645023,-27.604216,0,0,157,6.423689,2018/10/08 09:25:49+00,,,,,,,,,,,,,,,,,,,,,
-48.644992,-27.60422,0,0,158,6.576338,2018/10/08 09:25:58+00,,,,,,,,,,,,,,,,,,,,,
-48.644966,-27.604224,0,0,159,6.445174,2018/10/08 09:25:59+00,,,,,,,,,,,,,,,,,,,,,
-48.644942,-27.604227,0,0,160,6.507643,2018/10/08 09:26:00+00,,,,,,,,,,,,,,,,,,,,,
-48.644915,-27.604231,0,0,161,6.577681,2018/10/08 09:26:01+00,,,,,,,,,,,,,,,,,,,,,
-48.644871,-27.604237,0,0,162,6.553328,2018/10/08 09:26:02+00,,,,,,,,,,,,,,,,,,,,,
-48.644834,-27.604243,0,0,163,6.679549,2018/10/08 09:26:03+00,,,,,,,,,,,,,,,,,,,,,
-48.644787,-27.604249,0,0,164,7.048445,2018/10/08 09:26:04+00,,,,,,,,,,,,,,,,,,,,,
-48.644737,-27.604257,0,0,165,7.244948,2018/10/08 09:26:05+00,,,,,,,,,,,,,,,,,,,,,
-48.644663,-27.604267,0,0,166,7.65666,2018/10/08 09:26:06+00,,,,,,,,,,,,,,,,,,,,,
-48.644599,-27.604276,0,0,167,7.380446,2018/10/08 09:26:07+00,,,,,,,,,,,,,,,,,,,,,
-48.644539,-27.604285,0,0,168,7.509566,2018/10/08 09:26:08+00,,,,,,,,,,,,,,,,,,,,,
-48.644465,-27.604295,0,0,169,7.856825,2018/10/08 09:26:09+00,,,,,,,,,,,,,,,,,,,,,
-48.644399,-27.604305,0,0,170,7.955946,2018/10/08 09:26:10+00,,,,,,,,,,,,,,,,,,,,,
-48.644314,-27.604317,0,0,171,8.349135,2018/10/08 09:26:11+00,,,,,,,,,,,,,,,,,,,,,
-48.644227,-27.604329,0,0,172,8.447951,2018/10/08 09:26:12+00,,,,,,,,,,,,,,,,,,,,,
-48.644137,-27.604342,0,0,173,8.554243,2018/10/08 09:26:13+00,,,,,,,,,,,,,,,,,,,,,
-48.644047,-27.604355,0,0,174,8.602003,2018/10/08 09:26:14+00,,,,,,,,,,,,,,,,,,,,,
-48.643956,-27.604368,0,0,175,8.687544,2018/10/08 09:26:15+00,,,,,,,,,,,,,,,,,,,,,
-48.643882,-27.604379,0,0,176,8.602919,2018/10/08 09:26:16+00,,,,,,,,,,,,,,,,,,,,,
-48.643841,-27.604384,0,0,177,9.326674,2018/10/08 09:26:17+00,,,,,,,,,,,,,,,,,,,,,
-48.643805,-27.60439,0,0,178,10.213057,2018/10/08 09:26:18+00,,,,,,,,,,,,,,,,,,,,,
-48.643781,-27.604393,0,0,179,11.627333,2018/10/08 09:26:20+00,,,,,,,,,,,,,,,,,,,,,
-48.643759,-27.604396,0,0,180,12.599867,2018/10/08 09:26:21+00,,,,,,,,,,,,,,,,,,,,,
-48.643757,-27.604396,0,0,181,14.050734,2018/10/08 09:26:24+00,,,,,,,,,,,,,,,,,,,,,
-48.643719,-27.604469,0,0,182,14.175246,2018/10/08 09:26:25+00,,,,,,,,,,,,,,,,,,,,,
